118058 28571
2887 6998 17
2887 7117 16
2887 7132 22
2887 7136 26
2887 7153 25
2887 7222 17
2887 7542 34
2887 7605 17
2887 8164 17
2887 8283 17
2887 8345 19
2887 8556 16
2887 8629 18
2887 8652 30
2887 8653 51
2887 8669 38
2887 8708 24
2887 8745 36
2887 8753 61
2887 8755 28
2887 8756 22
2887 8759 16
2887 8761 54
2887 8787 26
2887 8789 25
2887 8934 16
2887 8937 35
2887 8946 21
2887 8951 41
2887 8981 26
2887 8982 24
2887 8983 29
2887 8986 54
2887 9082 26
2887 9159 16
2887 9169 35
2887 9189 31
2887 9253 16
2887 9300 16
2887 9384 27
2887 9425 17
2887 9428 25
2887 9441 29
2887 9526 16
2887 9545 18
2887 9661 21
2887 9693 19
2887 9746 32
2887 9779 18
2887 10242 22
2887 10267 29
2887 10336 29
2887 10570 16
2887 10626 18
2887 10952 18
2887 11078 34
2887 11352 19
2887 11662 19
2887 11797 19
2887 11982 24
2887 12054 20
2887 12062 30
2887 12156 18
2887 12159 22
2887 12176 20
2887 12187 34
2887 12335 18
2887 12346 19
2887 12347 17
2887 12396 20
2887 12406 17
2887 12413 18
2887 12575 17
2887 12731 18
2887 12740 18
2887 12745 19
2887 12761 48
2887 12821 20
2887 12831 18
2887 12851 37
2887 12905 54
2887 12909 21
2887 12910 16
2887 12914 32
2887 12915 20
2887 12918 27
2887 12919 24
2887 12948 22
2887 12949 37
2887 13130 16
2887 13137 19
2887 13161 18
2887 13166 19
2887 13177 23
2887 13608 20
2887 13831 20
2887 13924 19
2887 13934 17
2887 13943 23
2887 13999 16
2887 14026 16
2887 14251 16
2887 14271 16
2887 14284 33
2887 14301 20
2887 14326 22
2887 14356 18
2887 14364 16
2887 14379 18
2887 14449 18
2887 14591 21
2887 14597 23
2887 14695 18
2887 14758 17
2887 14785 16
2887 14788 18
2887 14898 19
2887 14938 20
2887 15063 16
2887 15204 21
2887 15206 18
2887 15216 18
2887 15554 20
2887 15684 21
2887 15695 18
2887 15715 17
2887 16044 18
2887 16154 20
2887 16155 21
2887 16264 36
2887 16405 27
2887 16478 18
2887 16550 18
2887 16662 18
2887 16891 17
2887 16974 19
2887 17296 17
2887 17381 25
2887 18002 18
2887 18097 21
2887 18179 22
2887 18305 21
2887 19429 21
2887 26185 17
2887 26416 18
2891 2892 23
2891 2893 37
2891 2894 29
2891 2895 57
2891 2896 59
2891 2897 41
2891 2898 31
2891 2900 25
2891 2903 21
2891 2907 57
2891 2908 21
2891 2909 42
2891 2920 45
2891 2921 40
2891 2925 72
2891 2926 27
2891 2928 27
2891 2935 16
2891 2936 33
2891 2943 46
2891 2944 63
2891 2946 50
2891 2952 44
2891 2953 20
2891 2954 49
2891 2955 50
2891 2956 78
2891 2957 56
2891 2958 42
2891 2959 39
2891 2960 63
2891 2963 48
2891 3094 33
2891 3109 16
2891 3113 17
2891 3187 18
2891 3192 32
2891 3277 16
2891 3341 26
2891 3363 21
2891 3590 23
2891 3681 18
2891 3687 23
2891 3843 17
2891 3882 34
2891 3955 19
2891 4024 21
2891 4650 23
2891 5150 28
2891 5262 16
2891 5279 17
2891 5415 21
2891 5772 17
2891 6096 17
2891 6571 18
2891 6942 26
2891 7132 22
2891 7136 17
2891 7153 16
2891 7542 22
2891 8283 16
2891 8345 21
2891 8652 16
2891 8653 25
2891 8669 31
2891 8745 17
2891 8753 33
2891 8761 29
2891 8787 21
2891 8789 20
2891 8925 18
2891 8937 24
2891 8951 36
2891 8982 16
2891 8983 18
2891 8986 29
2891 9169 21
2891 9189 25
2891 9384 16
2891 9428 19
2891 9441 16
2891 9746 21
2891 10242 19
2891 10267 16
2891 10336 18
2891 11078 23
2891 11982 19
2891 12062 19
2891 12159 16
2891 12176 16
2891 12187 24
2891 12346 19
2891 12347 20
2891 12761 30
2891 12831 20
2891 12851 22
2891 12905 34
2891 12909 16
2891 12918 16
2891 12948 17
2891 12949 30
2891 13134 16
2891 13161 16
2891 13177 17
2891 13608 20
2891 13943 16
2891 14251 20
2891 14284 20
2891 14356 19
2891 14364 17
2891 14379 17
2891 14591 18
2891 14597 18
2891 14758 18
2891 14788 16
2891 14898 16
2891 15204 21
2891 15684 20
2891 16264 18
2891 16478 19
2891 16550 16
2891 16662 17
2891 16974 18
2891 17381 16
2891 19429 20
2892 2893 20
2892 2894 19
2892 2895 18
2892 2896 16
2892 2898 16
2892 2903 18
2892 2907 24
2892 2909 18
2892 2920 24
2892 2921 20
2892 2925 20
2892 2936 18
2892 2943 19
2892 2944 19
2892 2946 19
2892 2952 18
2892 2956 20
2892 2957 18
2892 2958 19
2892 2960 21
2893 2894 32
2893 2895 46
2893 2896 53
2893 2897 34
2893 2898 20
2893 2900 39
2893 2902 17
2893 2903 20
2893 2907 43
2893 2908 29
2893 2909 22
2893 2914 16
2893 2920 38
2893 2921 37
2893 2925 54
2893 2926 19
2893 2928 16
2893 2936 28
2893 2940 17
2893 2943 52
2893 2944 54
2893 2946 48
2893 2952 41
2893 2953 31
2893 2954 41
2893 2955 45
2893 2956 62
2893 2957 58
2893 2958 44
2893 2959 35
2893 2960 49
2893 2961 17
2893 2963 27
2893 3094 23
2893 3192 16
2893 3687 17
2893 3882 26
2893 4024 18
2893 6942 23
2893 8653 24
2893 8669 18
2893 8745 22
2893 8753 35
2893 8761 34
2893 8787 21
2893 8951 16
2893 8979 16
2893 8982 20
2893 8983 19
2893 8986 33
2893 12054 16
2893 12062 16
2893 12187 17
2893 12761 24
2893 12905 19
2893 12909 16
2893 12914 18
2893 12915 16
2893 12949 20
2893 13924 17
2893 14284 19
2894 2895 31
2894 2896 36
2894 2897 30
2894 2898 25
2894 2900 26
2894 2903 19
2894 2907 36
2894 2908 17
2894 2909 24
2894 2920 37
2894 2921 29
2894 2925 35
2894 2926 20
2894 2928 16
2894 2936 20
2894 2943 35
2894 2944 34
2894 2946 33
2894 2952 28
2894 2954 29
2894 2955 24
2894 2956 43
2894 2957 39
2894 2958 37
2894 2959 24
2894 2960 35
2894 2963 23
2894 6942 18
2894 8653 18
2894 8753 20
2894 8761 17
2894 8986 20
2894 10267 18
2894 16264 16
2895 2896 94
2895 2897 61
2895 2898 29
2895 2900 53
2895 2902 19
2895 2903 28
2895 2907 69
2895 2908 40
2895 2909 44
2895 2920 47
2895 2921 55
2895 2925 87
2895 2926 26
2895 2928 29
2895 2936 42
2895 2940 18
2895 2943 71
2895 2944 98
2895 2946 54
2895 2952 66
2895 2953 36
2895 2954 69
2895 2955 77
2895 2956 107
2895 2957 82
2895 2958 65
2895 2959 44
2895 2960 84
2895 2961 16
2895 2962 16
2895 2963 72
2895 3052 22
2895 3094 46
2895 3109 21
2895 3162 22
2895 3187 19
2895 3192 41
2895 3277 20
2895 3289 16
2895 3341 28
2895 3363 28
2895 3420 18
2895 3590 19
2895 3640 22
2895 3652 16
2895 3681 29
2895 3687 31
2895 3767 17
2895 3843 17
2895 3882 43
2895 3955 17
2895 4024 27
2895 4524 17
2895 4536 16
2895 4650 30
2895 4651 21
2895 5150 24
2895 5262 19
2895 5279 17
2895 5298 18
2895 5415 18
2895 6011 18
2895 6096 20
2895 6278 16
2895 6571 29
2895 6624 17
2895 6942 33
2895 7132 22
2895 7136 23
2895 7153 16
2895 7222 17
2895 7542 27
2895 7605 18
2895 8164 17
2895 8283 16
2895 8345 19
2895 8652 30
2895 8653 45
2895 8669 34
2895 8708 20
2895 8745 27
2895 8753 55
2895 8755 27
2895 8756 20
2895 8759 17
2895 8761 51
2895 8787 26
2895 8789 22
2895 8925 17
2895 8934 16
2895 8936 16
2895 8937 29
2895 8946 20
2895 8951 33
2895 8981 17
2895 8982 25
2895 8983 26
2895 8986 45
2895 9041 21
2895 9082 26
2895 9159 16
2895 9169 27
2895 9189 29
2895 9253 18
2895 9384 27
2895 9428 16
2895 9441 23
2895 9545 21
2895 9693 16
2895 9746 34
2895 9779 16
2895 10242 20
2895 10267 24
2895 10336 28
2895 10952 19
2895 11078 25
2895 11267 16
2895 11352 17
2895 11662 20
2895 11797 16
2895 11982 27
2895 12054 18
2895 12062 26
2895 12156 17
2895 12159 22
2895 12187 23
2895 12396 18
2895 12406 18
2895 12413 19
2895 12431 16
2895 12575 16
2895 12731 18
2895 12740 21
2895 12745 20
2895 12761 43
2895 12821 18
2895 12831 17
2895 12851 30
2895 12905 38
2895 12907 17
2895 12909 21
2895 12914 29
2895 12915 19
2895 12918 29
2895 12919 28
2895 12948 22
2895 12949 32
2895 13130 17
2895 13137 17
2895 13161 18
2895 13166 18
2895 13177 21
2895 13608 22
2895 13831 19
2895 13924 18
2895 13934 18
2895 13943 17
2895 13999 16
2895 14026 16
2895 14284 24
2895 14379 17
2895 14591 16
2895 14597 20
2895 14758 16
2895 14785 17
2895 14788 18
2895 14793 16
2895 14898 17
2895 14938 20
2895 15063 16
2895 15204 21
2895 15206 17
2895 15216 17
2895 15554 16
2895 15684 24
2895 15695 18
2895 16044 16
2895 16154 20
2895 16155 18
2895 16260 18
2895 16264 30
2895 16405 26
2895 16478 19
2895 16550 19
2895 16662 18
2895 16744 18
2895 16974 21
2895 17039 16
2895 17296 18
2895 17381 24
2895 18002 20
2895 18097 18
2895 18179 21
2895 18305 21
2895 19429 20
2895 20023 18
2895 26185 17
2895 26416 18
2895 29887 18
2896 2897 65
2896 2898 32
2896 2900 55
2896 2902 20
2896 2903 24
2896 2907 77
2896 2908 40
2896 2909 43
2896 2914 17
2896 2920 47
2896 2921 51
2896 2925 104
2896 2926 25
2896 2928 32
2896 2936 41
2896 2940 16
2896 2943 82
2896 2944 104
2896 2946 63
2896 2952 69
2896 2953 37
2896 2954 82
2896 2955 84
2896 2956 129
2896 2957 101
2896 2958 73
2896 2959 59
2896 2960 93
2896 2961 19
2896 2962 17
2896 2963 73
2896 3052 17
2896 3094 46
2896 3109 16
2896 3162 21
2896 3187 17
2896 3192 42
2896 3277 18
2896 3290 16
2896 3341 30
2896 3363 33
2896 3420 16
2896 3590 26
2896 3640 21
2896 3681 27
2896 3687 34
2896 3767 23
2896 3882 43
2896 3955 17
2896 4024 29
2896 4357 18
2896 4536 16
2896 4650 27
2896 4651 24
2896 5150 33
2896 5279 18
2896 5298 19
2896 5317 17
2896 5415 24
2896 6011 18
2896 6096 18
2896 6571 26
2896 6942 32
2896 6998 18
2896 7132 29
2896 7136 25
2896 7153 21
2896 7542 35
2896 8164 17
2896 8283 16
2896 8345 19
2896 8629 17
2896 8652 30
2896 8653 46
2896 8669 40
2896 8708 19
2896 8745 36
2896 8753 57
2896 8755 29
2896 8756 17
2896 8759 22
2896 8761 53
2896 8787 23
2896 8789 20
2896 8937 31
2896 8946 17
2896 8951 39
2896 8970 16
2896 8981 24
2896 8982 25
2896 8983 25
2896 8986 53
2896 9082 24
2896 9169 34
2896 9189 37
2896 9253 16
2896 9384 23
2896 9428 20
2896 9441 26
2896 9526 16
2896 9545 17
2896 9661 22
2896 9693 16
2896 9746 26
2896 10242 19
2896 10267 29
2896 10336 27
2896 10952 17
2896 11078 30
2896 11352 19
2896 11662 20
2896 11797 19
2896 11982 24
2896 12062 29
2896 12159 20
2896 12176 23
2896 12187 40
2896 12212 16
2896 12335 20
2896 12347 17
2896 12396 19
2896 12406 16
2896 12413 18
2896 12575 16
2896 12731 21
2896 12740 20
2896 12745 19
2896 12761 54
2896 12821 18
2896 12851 32
2896 12905 45
2896 12907 16
2896 12909 19
2896 12914 30
2896 12918 24
2896 12919 23
2896 12948 25
2896 12949 38
2896 13161 16
2896 13177 21
2896 13608 22
2896 13831 18
2896 13924 21
2896 13934 18
2896 13943 25
2896 13999 18
2896 14284 31
2896 14326 16
2896 14356 26
2896 14364 16
2896 14376 18
2896 14379 18
2896 14449 16
2896 14591 21
2896 14597 24
2896 14788 20
2896 14798 16
2896 14898 23
2896 14938 19
2896 15011 16
2896 15204 19
2896 15216 16
2896 15554 17
2896 15684 25
2896 15695 20
2896 16154 19
2896 16155 19
2896 16260 16
2896 16264 33
2896 16405 23
2896 16478 19
2896 16550 17
2896 16662 20
2896 16891 17
2896 16974 20
2896 17039 16
2896 17296 18
2896 17381 19
2896 18002 18
2896 18097 20
2896 18179 20
2896 18305 20
2896 19429 17
2896 20023 18
2896 21662 16
2896 26416 18
2897 2898 35
2897 2900 35
2897 2903 28
2897 2907 48
2897 2908 31
2897 2909 37
2897 2919 19
2897 2920 52
2897 2921 36
2897 2925 71
2897 2926 27
2897 2928 27
2897 2935 16
2897 2936 33
2897 2940 18
2897 2943 50
2897 2944 67
2897 2946 41
2897 2949 17
2897 2952 47
2897 2953 21
2897 2954 67
2897 2955 58
2897 2956 92
2897 2957 65
2897 2958 50
2897 2959 35
2897 2960 70
2897 2961 16
2897 2962 19
2897 2963 45
2897 3052 24
2897 3094 71
2897 3103 19
2897 3107 24
2897 3109 27
2897 3113 21
2897 3162 20
2897 3186 18
2897 3187 38
2897 3192 39
2897 3216 19
2897 3256 17
2897 3277 27
2897 3290 24
2897 3341 33
2897 3363 33
2897 3397 17
2897 3431 17
2897 3510 17
2897 3566 23
2897 3590 36
2897 3640 26
2897 3643 21
2897 3652 18
2897 3681 35
2897 3687 39
2897 3699 18
2897 3767 18
2897 3882 48
2897 3901 23
2897 3909 21
2897 3935 26
2897 3955 20
2897 4024 32
2897 4059 17
2897 4357 22
2897 4486 17
2897 4524 22
2897 4650 44
2897 4651 21
2897 4786 16
2897 5150 35
2897 5262 16
2897 5279 17
2897 5298 38
2897 5317 21
2897 5415 20
2897 5723 22
2897 5772 18
2897 5860 21
2897 6096 21
2897 6117 18
2897 6571 30
2897 6624 29
2897 6841 17
2897 6942 28
2897 6998 20
2897 7132 23
2897 7136 56
2897 7153 33
2897 7222 26
2897 7542 28
2897 7605 19
2897 8164 28
2897 8283 17
2897 8345 27
2897 8556 19
2897 8629 21
2897 8652 29
2897 8653 47
2897 8669 41
2897 8687 17
2897 8708 28
2897 8745 17
2897 8753 37
2897 8755 18
2897 8756 25
2897 8761 34
2897 8787 22
2897 8789 33
2897 8934 24
2897 8936 18
2897 8937 36
2897 8946 23
2897 8951 39
2897 8981 20
2897 8982 18
2897 8983 26
2897 8986 48
2897 9065 20
2897 9082 31
2897 9159 19
2897 9169 31
2897 9189 35
2897 9199 16
2897 9253 29
2897 9265 17
2897 9300 21
2897 9384 29
2897 9425 19
2897 9428 25
2897 9441 38
2897 9526 31
2897 9545 20
2897 9661 25
2897 9693 20
2897 9746 44
2897 9779 17
2897 10045 21
2897 10047 16
2897 10067 16
2897 10096 17
2897 10122 19
2897 10129 16
2897 10186 16
2897 10242 26
2897 10245 17
2897 10267 33
2897 10336 32
2897 10472 16
2897 10570 18
2897 10589 17
2897 10626 23
2897 10930 16
2897 10952 21
2897 10973 19
2897 11078 42
2897 11087 19
2897 11241 21
2897 11267 18
2897 11352 29
2897 11369 16
2897 11394 19
2897 11452 19
2897 11570 22
2897 11571 16
2897 11617 19
2897 11662 18
2897 11696 17
2897 11712 19
2897 11724 29
2897 11762 17
2897 11785 19
2897 11797 21
2897 11814 16
2897 11864 16
2897 11982 29
2897 12054 19
2897 12062 36
2897 12077 18
2897 12127 16
2897 12143 20
2897 12156 17
2897 12159 41
2897 12176 22
2897 12187 29
2897 12212 22
2897 12380 21
2897 12396 24
2897 12406 24
2897 12413 25
2897 12575 20
2897 12731 24
2897 12740 16
2897 12745 25
2897 12761 46
2897 12821 22
2897 12831 24
2897 12851 51
2897 12905 58
2897 12909 20
2897 12910 21
2897 12914 20
2897 12915 18
2897 12918 20
2897 12919 22
2897 12948 23
2897 12949 55
2897 13130 18
2897 13131 17
2897 13145 17
2897 13161 21
2897 13166 16
2897 13174 18
2897 13177 34
2897 13299 16
2897 13608 33
2897 13699 17
2897 13794 19
2897 13831 26
2897 13943 30
2897 13964 30
2897 13978 23
2897 13999 30
2897 14026 30
2897 14196 20
2897 14197 16
2897 14251 22
2897 14271 16
2897 14284 38
2897 14301 16
2897 14326 39
2897 14356 26
2897 14364 17
2897 14376 26
2897 14379 19
2897 14449 17
2897 14591 34
2897 14597 25
2897 14685 18
2897 14695 23
2897 14752 22
2897 14755 16
2897 14787 32
2897 14788 30
2897 14789 19
2897 14898 31
2897 15011 16
2897 15107 16
2897 15189 18
2897 15204 27
2897 15206 25
2897 15216 27
2897 15225 19
2897 15273 18
2897 15554 28
2897 15684 27
2897 15695 23
2897 16044 22
2897 16154 36
2897 16155 22
2897 16236 16
2897 16260 16
2897 16264 38
2897 16302 16
2897 16349 24
2897 16374 16
2897 16383 16
2897 16405 32
2897 16408 16
2897 16478 20
2897 16492 19
2897 16550 18
2897 16891 23
2897 16960 17
2897 16974 28
2897 17039 17
2897 17296 18
2897 17381 23
2897 17603 17
2897 17617 19
2897 17624 17
2897 17660 16
2897 17771 17
2897 17794 18
2897 17802 20
2897 17804 19
2897 17834 17
2897 17843 16
2897 18002 22
2897 18015 19
2897 18097 30
2897 18176 17
2897 18179 22
2897 18297 16
2897 18305 28
2897 18475 17
2897 18699 18
2897 19429 22
2897 19766 18
2897 20023 17
2897 20988 27
2897 21662 24
2897 22009 17
2897 23053 19
2897 23195 22
2897 23382 24
2897 23391 17
2897 23440 18
2897 24128 21
2897 24244 17
2897 24414 16
2897 24575 18
2897 24748 16
2897 25254 16
2897 26185 21
2897 26386 16
2897 26409 19
2897 26416 23
2897 26561 18
2897 26959 17
2897 27671 19
2897 29887 23
2897 30179 16
2897 32221 16
2898 2900 17
2898 2903 16
2898 2907 31
2898 2909 25
2898 2920 25
2898 2921 24
2898 2925 37
2898 2926 22
2898 2928 18
2898 2936 20
2898 2943 26
2898 2944 34
2898 2946 30
2898 2952 29
2898 2954 22
2898 2955 26
2898 2956 40
2898 2957 30
2898 2958 30
2898 2959 27
2898 2960 35
2898 2963 18
2898 3094 22
2898 3192 19
2898 3882 24
2898 4650 16
2898 5150 16
2898 8653 19
2898 8669 19
2898 8753 18
2898 8761 17
2898 8951 17
2898 8986 18
2898 9189 19
2898 9441 17
2898 10336 19
2898 11078 16
2898 12187 17
2898 13608 17
2900 2902 17
2900 2903 17
2900 2907 46
2900 2908 28
2900 2909 22
2900 2920 30
2900 2921 34
2900 2925 48
2900 2936 25
2900 2943 50
2900 2944 57
2900 2946 31
2900 2952 40
2900 2953 26
2900 2954 41
2900 2955 47
2900 2956 58
2900 2957 55
2900 2958 48
2900 2959 27
2900 2960 51
2900 2963 31
2900 3094 21
2900 3192 19
2900 3681 24
2900 3687 16
2900 3882 20
2900 4024 19
2900 4650 16
2900 6942 18
2900 7542 18
2900 8652 16
2900 8653 25
2900 8669 16
2900 8745 25
2900 8753 36
2900 8755 18
2900 8761 35
2900 8937 20
2900 8982 18
2900 8986 27
2900 10267 17
2900 12054 17
2900 12062 16
2900 12187 18
2900 12761 23
2900 12851 18
2900 12905 22
2900 12914 25
2900 12918 19
2900 13924 16
2900 16264 16
2900 16405 17
2902 2907 17
2902 2925 19
2902 2943 19
2902 2944 20
2902 2952 17
2902 2955 20
2902 2956 21
2902 2957 20
2902 2958 17
2902 2960 19
2903 2907 25
2903 2908 17
2903 2909 25
2903 2920 34
2903 2921 27
2903 2925 30
2903 2926 20
2903 2935 16
2903 2936 29
2903 2943 25
2903 2944 28
2903 2946 23
2903 2952 25
2903 2954 22
2903 2955 23
2903 2956 35
2903 2957 24
2903 2958 25
2903 2960 30
2903 2963 19
2903 3094 18
2903 3882 16
2903 6942 17
2903 8653 21
2903 8753 17
2903 8761 17
2903 8787 21
2903 8986 19
2903 12062 16
2903 12905 19
2903 12918 19
2907 2908 26
2907 2909 42
2907 2920 48
2907 2921 48
2907 2925 77
2907 2926 30
2907 2928 31
2907 2936 38
2907 2940 17
2907 2943 59
2907 2944 80
2907 2946 60
2907 2952 59
2907 2953 25
2907 2954 50
2907 2955 63
2907 2956 89
2907 2957 71
2907 2958 67
2907 2959 46
2907 2960 79
2907 2963 47
2907 3094 33
2907 3162 16
2907 3192 30
2907 3341 20
2907 3363 19
2907 3420 16
2907 3640 17
2907 3681 22
2907 3687 23
2907 3843 16
2907 3882 33
2907 4024 20
2907 4650 22
2907 4651 16
2907 5150 24
2907 5262 16
2907 5279 16
2907 5415 17
2907 6096 19
2907 6571 19
2907 6942 27
2907 7132 23
2907 7542 28
2907 8652 20
2907 8653 36
2907 8669 25
2907 8708 19
2907 8745 27
2907 8753 45
2907 8755 22
2907 8759 19
2907 8761 42
2907 8787 20
2907 8789 16
2907 8925 16
2907 8937 26
2907 8951 26
2907 8981 19
2907 8982 24
2907 8986 41
2907 9082 18
2907 9169 24
2907 9189 26
2907 9384 17
2907 9425 16
2907 9441 19
2907 9545 16
2907 9746 19
2907 10267 22
2907 10336 21
2907 11078 18
2907 11982 20
2907 12062 19
2907 12187 26
2907 12761 33
2907 12851 22
2907 12905 34
2907 12914 23
2907 12918 22
2907 12949 22
2907 13130 17
2907 13137 17
2907 13177 20
2907 13608 16
2907 13924 19
2907 13934 17
2907 14284 24
2907 14356 17
2907 14379 16
2907 14597 17
2907 14898 16
2907 14938 16
2907 15684 16
2907 16264 23
2907 16405 23
2907 16662 16
2907 16974 20
2907 17296 16
2907 17381 21
2907 18002 19
2907 18179 18
2907 18305 19
2907 19429 18
2908 2909 19
2908 2920 22
2908 2921 29
2908 2925 33
2908 2936 21
2908 2943 36
2908 2944 41
2908 2946 24
2908 2952 27
2908 2953 22
2908 2954 29
2908 2955 30
2908 2956 44
2908 2957 36
2908 2958 33
2908 2959 24
2908 2960 32
2908 2963 23
2908 3094 25
2908 3192 18
2908 3341 16
2908 3681 16
2908 3687 22
2908 3882 21
2908 4650 18
2908 8652 18
2908 8653 21
2908 8669 17
2908 8753 29
2908 8756 18
2908 8761 29
2908 8986 21
2908 9384 18
2908 9746 21
2908 10242 17
2908 12062 16
2908 12761 17
2908 12851 16
2908 12905 21
2908 12914 23
2908 12918 16
2908 12949 21
2909 2920 37
2909 2921 37
2909 2925 51
2909 2926 27
2909 2928 24
2909 2936 29
2909 2943 34
2909 2944 43
2909 2946 32
2909 2952 34
2909 2954 33
2909 2955 39
2909 2956 61
2909 2957 46
2909 2958 38
2909 2959 27
2909 2960 48
2909 2962 18
2909 2963 39
2909 3090 16
2909 3094 33
2909 3107 22
2909 3109 20
2909 3162 18
2909 3168 17
2909 3187 18
2909 3192 25
2909 3341 20
2909 3363 19
2909 3397 16
2909 3640 22
2909 3681 17
2909 3687 24
2909 3882 27
2909 4024 22
2909 4536 21
2909 4650 30
2909 5150 24
2909 5279 17
2909 5860 16
2909 6096 17
2909 6278 17
2909 6571 23
2909 6624 23
2909 6841 17
2909 6942 20
2909 7132 19
2909 7153 19
2909 8164 17
2909 8345 16
2909 8556 18
2909 8653 24
2909 8669 17
2909 8753 29
2909 8756 16
2909 8761 24
2909 8787 18
2909 8789 19
2909 8937 26
2909 8951 18
2909 8986 22
2909 9082 18
2909 9189 26
2909 9384 24
2909 9441 22
2909 9545 22
2909 9746 27
2909 10242 22
2909 10267 18
2909 10336 25
2909 10472 16
2909 10626 17
2909 10952 17
2909 11078 18
2909 11352 16
2909 11662 17
2909 11982 18
2909 12062 21
2909 12187 17
2909 12761 29
2909 12851 22
2909 12905 45
2909 12949 31
2909 13166 18
2909 13177 17
2909 13608 24
2909 13831 22
2909 14026 16
2909 14284 17
2909 14356 18
2909 14597 16
2909 14752 18
2909 14898 17
2909 14938 20
2909 15204 19
2909 15206 17
2909 15216 18
2909 15554 18
2909 15684 19
2909 16154 17
2909 16155 18
2909 16264 28
2909 16478 17
2909 16662 21
2909 16969 16
2909 16974 21
2909 17296 17
2909 17381 23
2909 18002 19
2909 18097 16
2909 18176 16
2909 18179 25
2909 18305 21
2909 18475 16
2909 19429 20
2909 19823 20
2909 25254 22
2909 26959 16
2909 30485 16
2914 2925 17
2914 2943 17
2914 2944 16
2914 2946 17
2914 2954 16
2914 2955 16
2914 2956 17
2914 2957 16
2914 2960 17
2919 9746 18
2919 13999 17
2919 14026 16
2920 2921 39
2920 2925 65
2920 2926 30
2920 2928 22
2920 2935 18
2920 2936 38
2920 2940 18
2920 2943 45
2920 2944 53
2920 2946 41
2920 2952 42
2920 2953 18
2920 2954 43
2920 2955 40
2920 2956 66
2920 2957 51
2920 2958 47
2920 2959 25
2920 2960 59
2920 2962 17
2920 2963 42
2920 3052 16
2920 3094 30
2920 3192 21
2920 3341 17
2920 3590 21
2920 3640 19
2920 3681 21
2920 3687 27
2920 3882 29
2920 4024 17
2920 4486 17
2920 4650 19
2920 5150 22
2920 5262 17
2920 5279 19
2920 6096 18
2920 6571 23
2920 6942 21
2920 7153 18
2920 8345 16
2920 8652 17
2920 8653 29
2920 8669 25
2920 8745 20
2920 8753 28
2920 8755 19
2920 8761 22
2920 8787 25
2920 8789 24
2920 8925 20
2920 8936 16
2920 8937 25
2920 8946 16
2920 8951 21
2920 8982 16
2920 8983 16
2920 8986 37
2920 9169 19
2920 9189 18
2920 9384 18
2920 9441 16
2920 9746 18
2920 10242 17
2920 10267 18
2920 10336 19
2920 10952 16
2920 11078 18
2920 11352 16
2920 11982 21
2920 12054 17
2920 12062 19
2920 12346 16
2920 12406 17
2920 12413 18
2920 12740 17
2920 12745 17
2920 12761 22
2920 12851 23
2920 12905 31
2920 12909 21
2920 12914 18
2920 12915 19
2920 12918 23
2920 12919 18
2920 12949 20
2920 13177 17
2920 14284 16
2920 14785 16
2920 14787 17
2920 14788 16
2920 16155 17
2920 16264 18
2920 16374 17
